"49.2276775697497, -17.1039230096356","49.2995427924793, -17.1039230096356","49.2995427924793, -17.0320577869061","49.2276775697497, -17.0320577869061"
"49.2276775697497, -17.1757882323652","49.2995427924793, -17.1757882323652","49.2995427924793, -17.1039230096356","49.2276775697497, -17.1039230096356"
"49.2276775697497, -17.2476534550948","49.2995427924793, -17.2476534550948","49.2995427924793, -17.1757882323652","49.2276775697497, -17.1757882323652"
"49.2276775697497, -17.3195186778243","49.2995427924793, -17.3195186778243","49.2995427924793, -17.2476534550948","49.2276775697497, -17.2476534550948"
"49.2276775697497, -17.3913839005539","49.2995427924793, -17.3913839005539","49.2995427924793, -17.3195186778243","49.2276775697497, -17.3195186778243"
"49.2276775697497, -17.4632491232835","49.2995427924793, -17.4632491232835","49.2995427924793, -17.3913839005539","49.2276775697497, -17.3913839005539"
"49.2276775697497, -17.535114346013","49.2995427924793, -17.535114346013","49.2995427924793, -17.4632491232835","49.2276775697497, -17.4632491232835"
"49.2276775697497, -17.6069795687426","49.2995427924793, -17.6069795687426","49.2995427924793, -17.535114346013","49.2276775697497, -17.535114346013"
"49.2276775697497, -17.6788447914721","49.2995427924793, -17.6788447914721","49.2995427924793, -17.6069795687426","49.2276775697497, -17.6069795687426"
"49.2276775697497, -17.7507100142017","49.2995427924793, -17.7507100142017","49.2995427924793, -17.6788447914721","49.2276775697497, -17.6788447914721"
"49.2276775697497, -17.8225752369313","49.2995427924793, -17.8225752369313","49.2995427924793, -17.7507100142017","49.2276775697497, -17.7507100142017"
"49.2276775697497, -17.8944404596608","49.2995427924793, -17.8944404596608","49.2995427924793, -17.8225752369313","49.2276775697497, -17.8225752369313"
"49.2276775697497, -17.9663056823904","49.2995427924793, -17.9663056823904","49.2995427924793, -17.8944404596608","49.2276775697497, -17.8944404596608"
"49.2276775697497, -18.0381709051199","49.2995427924793, -18.0381709051199","49.2995427924793, -17.9663056823904","49.2276775697497, -17.9663056823904"
"49.2276775697497, -18.1100361278495","49.2995427924793, -18.1100361278495","49.2995427924793, -18.0381709051199","49.2276775697497, -18.0381709051199"
"49.2276775697497, -18.1819013505791","49.2995427924793, -18.1819013505791","49.2995427924793, -18.1100361278495","49.2276775697497, -18.1100361278495"
"49.2276775697497, -18.2537665733086","49.2995427924793, -18.2537665733086","49.2995427924793, -18.1819013505791","49.2276775697497, -18.1819013505791"
"49.2276775697497, -18.3256317960382","49.2995427924793, -18.3256317960382","49.2995427924793, -18.2537665733086","49.2276775697497, -18.2537665733086"
"49.2276775697497, -18.3974970187678","49.2995427924793, -18.3974970187678","49.2995427924793, -18.3256317960382","49.2276775697497, -18.3256317960382"
"49.2276775697497, -18.4693622414973","49.2995427924793, -18.4693622414973","49.2995427924793, -18.3974970187678","49.2276775697497, -18.3974970187678"
"49.2276775697497, -18.5412274642269","49.2995427924793, -18.5412274642269","49.2995427924793, -18.4693622414973","49.2276775697497, -18.4693622414973"
"49.2995427924793, -14.0137184322645","49.3714080152089, -14.0137184322645","49.3714080152089, -13.9418532095349","49.2995427924793, -13.9418532095349"
"49.2995427924793, -14.085583654994","49.3714080152089, -14.085583654994","49.3714080152089, -14.0137184322645","49.2995427924793, -14.0137184322645"
"49.2995427924793, -14.1574488777236","49.3714080152089, -14.1574488777236","49.3714080152089, -14.085583654994","49.2995427924793, -14.085583654994"
"49.2995427924793, -14.2293141004532","49.3714080152089, -14.2293141004532","49.3714080152089, -14.1574488777236","49.2995427924793, -14.1574488777236"
"49.2995427924793, -14.3011793231827","49.3714080152089, -14.3011793231827","49.3714080152089, -14.2293141004532","49.2995427924793, -14.2293141004532"
"49.2995427924793, -14.3730445459123","49.3714080152089, -14.3730445459123","49.3714080152089, -14.3011793231827","49.2995427924793, -14.3011793231827"
"49.2995427924793, -14.4449097686419","49.3714080152089, -14.4449097686419","49.3714080152089, -14.3730445459123","49.2995427924793, -14.3730445459123"
"49.2995427924793, -15.0198315504784","49.3714080152089, -15.0198315504784","49.3714080152089, -14.9479663277488","49.2995427924793, -14.9479663277488"
"49.2995427924793, -15.0916967732079","49.3714080152089, -15.0916967732079","49.3714080152089, -15.0198315504784","49.2995427924793, -15.0198315504784"
"49.2995427924793, -15.1635619959375","49.3714080152089, -15.1635619959375","49.3714080152089, -15.0916967732079","49.2995427924793, -15.0916967732079"
"49.2995427924793, -15.235427218667","49.3714080152089, -15.235427218667","49.3714080152089, -15.1635619959375","49.2995427924793, -15.1635619959375"
"49.2995427924793, -15.3072924413966","49.3714080152089, -15.3072924413966","49.3714080152089, -15.235427218667","49.2995427924793, -15.235427218667"
"49.2995427924793, -15.3791576641262","49.3714080152089, -15.3791576641262","49.3714080152089, -15.3072924413966","49.2995427924793, -15.3072924413966"
"49.2995427924793, -15.4510228868557","49.3714080152089, -15.4510228868557","49.3714080152089, -15.3791576641262","49.2995427924793, -15.3791576641262"
"49.2995427924793, -15.5228881095853","49.3714080152089, -15.5228881095853","49.3714080152089, -15.4510228868557","49.2995427924793, -15.4510228868557"
"49.2995427924793, -15.5947533323148","49.3714080152089, -15.5947533323148","49.3714080152089, -15.5228881095853","49.2995427924793, -15.5228881095853"
"49.2995427924793, -15.6666185550444","49.3714080152089, -15.6666185550444","49.3714080152089, -15.5947533323148","49.2995427924793, -15.5947533323148"
"49.2995427924793, -15.738483777774","49.3714080152089, -15.738483777774","49.3714080152089, -15.6666185550444","49.2995427924793, -15.6666185550444"
"49.2995427924793, -15.8103490005035","49.3714080152089, -15.8103490005035","49.3714080152089, -15.738483777774","49.2995427924793, -15.738483777774"
"49.2995427924793, -15.8822142232331","49.3714080152089, -15.8822142232331","49.3714080152089, -15.8103490005035","49.2995427924793, -15.8103490005035"
"49.2995427924793, -15.9540794459627","49.3714080152089, -15.9540794459627","49.3714080152089, -15.8822142232331","49.2995427924793, -15.8822142232331"
"49.2995427924793, -16.0259446686922","49.3714080152089, -16.0259446686922","49.3714080152089, -15.9540794459627","49.2995427924793, -15.9540794459627"
"49.2995427924793, -16.0978098914218","49.3714080152089, -16.0978098914218","49.3714080152089, -16.0259446686922","49.2995427924793, -16.0259446686922"
"49.2995427924793, -16.1696751141513","49.3714080152089, -16.1696751141513","49.3714080152089, -16.0978098914218","49.2995427924793, -16.0978098914218"
"49.2995427924793, -16.2415403368809","49.3714080152089, -16.2415403368809","49.3714080152089, -16.1696751141513","49.2995427924793, -16.1696751141513"
"49.2995427924793, -16.3134055596105","49.3714080152089, -16.3134055596105","49.3714080152089, -16.2415403368809","49.2995427924793, -16.2415403368809"
"49.2995427924793, -16.38527078234","49.3714080152089, -16.38527078234","49.3714080152089, -16.3134055596105","49.2995427924793, -16.3134055596105"
"49.2995427924793, -16.4571360050696","49.3714080152089, -16.4571360050696","49.3714080152089, -16.38527078234","49.2995427924793, -16.38527078234"
"49.2995427924793, -16.5290012277991","49.3714080152089, -16.5290012277991","49.3714080152089, -16.4571360050696","49.2995427924793, -16.4571360050696"
"49.2995427924793, -16.6008664505287","49.3714080152089, -16.6008664505287","49.3714080152089, -16.5290012277991","49.2995427924793, -16.5290012277991"
"49.2995427924793, -16.6727316732583","49.3714080152089, -16.6727316732583","49.3714080152089, -16.6008664505287","49.2995427924793, -16.6008664505287"
"49.2995427924793, -16.7445968959878","49.3714080152089, -16.7445968959878","49.3714080152089, -16.6727316732583","49.2995427924793, -16.6727316732583"
"49.2995427924793, -16.8164621187174","49.3714080152089, -16.8164621187174","49.3714080152089, -16.7445968959878","49.2995427924793, -16.7445968959878"
"49.2995427924793, -16.888327341447","49.3714080152089, -16.888327341447","49.3714080152089, -16.8164621187174","49.2995427924793, -16.8164621187174"
"49.2995427924793, -16.9601925641765","49.3714080152089, -16.9601925641765","49.3714080152089, -16.888327341447","49.2995427924793, -16.888327341447"
"49.2995427924793, -17.0320577869061","49.3714080152089, -17.0320577869061","49.3714080152089, -16.9601925641765","49.2995427924793, -16.9601925641765"
"49.2995427924793, -17.1039230096356","49.3714080152089, -17.1039230096356","49.3714080152089, -17.0320577869061","49.2995427924793, -17.0320577869061"
"49.2995427924793, -17.1757882323652","49.3714080152089, -17.1757882323652","49.3714080152089, -17.1039230096356","49.2995427924793, -17.1039230096356"
"49.2995427924793, -17.2476534550948","49.3714080152089, -17.2476534550948","49.3714080152089, -17.1757882323652","49.2995427924793, -17.1757882323652"
"49.2995427924793, -17.3195186778243","49.3714080152089, -17.3195186778243","49.3714080152089, -17.2476534550948","49.2995427924793, -17.2476534550948"
"49.2995427924793, -17.3913839005539","49.3714080152089, -17.3913839005539","49.3714080152089, -17.3195186778243","49.2995427924793, -17.3195186778243"
"49.2995427924793, -17.4632491232835","49.3714080152089, -17.4632491232835","49.3714080152089, -17.3913839005539","49.2995427924793, -17.3913839005539"
"49.2995427924793, -17.535114346013","49.3714080152089, -17.535114346013","49.3714080152089, -17.4632491232835","49.2995427924793, -17.4632491232835"
"49.2995427924793, -17.6069795687426","49.3714080152089, -17.6069795687426","49.3714080152089, -17.535114346013","49.2995427924793, -17.535114346013"
"49.2995427924793, -17.6788447914721","49.3714080152089, -17.6788447914721","49.3714080152089, -17.6069795687426","49.2995427924793, -17.6069795687426"
"49.2995427924793, -17.7507100142017","49.3714080152089, -17.7507100142017","49.3714080152089, -17.6788447914721","49.2995427924793, -17.6788447914721"
"49.2995427924793, -17.8225752369313","49.3714080152089, -17.8225752369313","49.3714080152089, -17.7507100142017","49.2995427924793, -17.7507100142017"
"49.2995427924793, -17.8944404596608","49.3714080152089, -17.8944404596608","49.3714080152089, -17.8225752369313","49.2995427924793, -17.8225752369313"
"49.2995427924793, -17.9663056823904","49.3714080152089, -17.9663056823904","49.3714080152089, -17.8944404596608","49.2995427924793, -17.8944404596608"
"49.2995427924793, -18.0381709051199","49.3714080152089, -18.0381709051199","49.3714080152089, -17.9663056823904","49.2995427924793, -17.9663056823904"
"49.2995427924793, -18.1100361278495","49.3714080152089, -18.1100361278495","49.3714080152089, -18.0381709051199","49.2995427924793, -18.0381709051199"
"49.2995427924793, -18.1819013505791","49.3714080152089, -18.1819013505791","49.3714080152089, -18.1100361278495","49.2995427924793, -18.1100361278495"
"49.2995427924793, -18.2537665733086","49.3714080152089, -18.2537665733086","49.3714080152089, -18.1819013505791","49.2995427924793, -18.1819013505791"
"49.2995427924793, -18.3256317960382","49.3714080152089, -18.3256317960382","49.3714080152089, -18.2537665733086","49.2995427924793, -18.2537665733086"
"49.3714080152089, -14.0137184322645","49.4432732379384, -14.0137184322645","49.4432732379384, -13.9418532095349","49.3714080152089, -13.9418532095349"
"49.3714080152089, -14.085583654994","49.4432732379384, -14.085583654994","49.4432732379384, -14.0137184322645","49.3714080152089, -14.0137184322645"
"49.3714080152089, -14.1574488777236","49.4432732379384, -14.1574488777236","49.4432732379384, -14.085583654994","49.3714080152089, -14.085583654994"
"49.3714080152089, -14.2293141004532","49.4432732379384, -14.2293141004532","49.4432732379384, -14.1574488777236","49.3714080152089, -14.1574488777236"
"49.3714080152089, -14.3011793231827","49.4432732379384, -14.3011793231827","49.4432732379384, -14.2293141004532","49.3714080152089, -14.2293141004532"
"49.3714080152089, -14.3730445459123","49.4432732379384, -14.3730445459123","49.4432732379384, -14.3011793231827","49.3714080152089, -14.3011793231827"
"49.3714080152089, -14.4449097686419","49.4432732379384, -14.4449097686419","49.4432732379384, -14.3730445459123","49.3714080152089, -14.3730445459123"
"49.3714080152089, -14.5167749913714","49.4432732379384, -14.5167749913714","49.4432732379384, -14.4449097686419","49.3714080152089, -14.4449097686419"
"49.3714080152089, -14.588640214101","49.4432732379384, -14.588640214101","49.4432732379384, -14.5167749913714","49.3714080152089, -14.5167749913714"
"49.3714080152089, -14.6605054368305","49.4432732379384, -14.6605054368305","49.4432732379384, -14.588640214101","49.3714080152089, -14.588640214101"
"49.3714080152089, -14.7323706595601","49.4432732379384, -14.7323706595601","49.4432732379384, -14.6605054368305","49.3714080152089, -14.6605054368305"
"49.3714080152089, -14.8042358822897","49.4432732379384, -14.8042358822897","49.4432732379384, -14.7323706595601","49.3714080152089, -14.7323706595601"
"49.3714080152089, -14.8761011050192","49.4432732379384, -14.8761011050192","49.4432732379384, -14.8042358822897","49.3714080152089, -14.8042358822897"
"49.3714080152089, -14.9479663277488","49.4432732379384, -14.9479663277488","49.4432732379384, -14.8761011050192","49.3714080152089, -14.8761011050192"
"49.3714080152089, -15.0198315504784","49.4432732379384, -15.0198315504784","49.4432732379384, -14.9479663277488","49.3714080152089, -14.9479663277488"
"49.3714080152089, -15.0916967732079","49.4432732379384, -15.0916967732079","49.4432732379384, -15.0198315504784","49.3714080152089, -15.0198315504784"
"49.3714080152089, -15.1635619959375","49.4432732379384, -15.1635619959375","49.4432732379384, -15.0916967732079","49.3714080152089, -15.0916967732079"
"49.3714080152089, -15.235427218667","49.4432732379384, -15.235427218667","49.4432732379384, -15.1635619959375","49.3714080152089, -15.1635619959375"
"49.3714080152089, -15.3072924413966","49.4432732379384, -15.3072924413966","49.4432732379384, -15.235427218667","49.3714080152089, -15.235427218667"
"49.3714080152089, -15.3791576641262","49.4432732379384, -15.3791576641262","49.4432732379384, -15.3072924413966","49.3714080152089, -15.3072924413966"
"49.3714080152089, -15.4510228868557","49.4432732379384, -15.4510228868557","49.4432732379384, -15.3791576641262","49.3714080152089, -15.3791576641262"
"49.3714080152089, -15.5228881095853","49.4432732379384, -15.5228881095853","49.4432732379384, -15.4510228868557","49.3714080152089, -15.4510228868557"
"49.3714080152089, -15.5947533323148","49.4432732379384, -15.5947533323148","49.4432732379384, -15.5228881095853","49.3714080152089, -15.5228881095853"
"49.3714080152089, -15.6666185550444","49.4432732379384, -15.6666185550444","49.4432732379384, -15.5947533323148","49.3714080152089, -15.5947533323148"
"49.3714080152089, -15.738483777774","49.4432732379384, -15.738483777774","49.4432732379384, -15.6666185550444","49.3714080152089, -15.6666185550444"
"49.3714080152089, -15.8103490005035","49.4432732379384, -15.8103490005035","49.4432732379384, -15.738483777774","49.3714080152089, -15.738483777774"
"49.3714080152089, -15.8822142232331","49.4432732379384, -15.8822142232331","49.4432732379384, -15.8103490005035","49.3714080152089, -15.8103490005035"
"49.3714080152089, -15.9540794459627","49.4432732379384, -15.9540794459627","49.4432732379384, -15.8822142232331","49.3714080152089, -15.8822142232331"
"49.3714080152089, -16.0259446686922","49.4432732379384, -16.0259446686922","49.4432732379384, -15.9540794459627","49.3714080152089, -15.9540794459627"
"49.3714080152089, -16.0978098914218","49.4432732379384, -16.0978098914218","49.4432732379384, -16.0259446686922","49.3714080152089, -16.0259446686922"
"49.3714080152089, -16.1696751141513","49.4432732379384, -16.1696751141513","49.4432732379384, -16.0978098914218","49.3714080152089, -16.0978098914218"
"49.3714080152089, -16.2415403368809","49.4432732379384, -16.2415403368809","49.4432732379384, -16.1696751141513","49.3714080152089, -16.1696751141513"
"49.3714080152089, -16.3134055596105","49.4432732379384, -16.3134055596105","49.4432732379384, -16.2415403368809","49.3714080152089, -16.2415403368809"
"49.3714080152089, -16.38527078234","49.4432732379384, -16.38527078234","49.4432732379384, -16.3134055596105","49.3714080152089, -16.3134055596105"
"49.3714080152089, -16.4571360050696","49.4432732379384, -16.4571360050696","49.4432732379384, -16.38527078234","49.3714080152089, -16.38527078234"
"49.3714080152089, -16.5290012277991","49.4432732379384, -16.5290012277991","49.4432732379384, -16.4571360050696","49.3714080152089, -16.4571360050696"
"49.3714080152089, -16.6008664505287","49.4432732379384, -16.6008664505287","49.4432732379384, -16.5290012277991","49.3714080152089, -16.5290012277991"
"49.3714080152089, -16.6727316732583","49.4432732379384, -16.6727316732583","49.4432732379384, -16.6008664505287","49.3714080152089, -16.6008664505287"
"49.3714080152089, -16.7445968959878","49.4432732379384, -16.7445968959878","49.4432732379384, -16.6727316732583","49.3714080152089, -16.6727316732583"
"49.3714080152089, -16.8164621187174","49.4432732379384, -16.8164621187174","49.4432732379384, -16.7445968959878","49.3714080152089, -16.7445968959878"
"49.3714080152089, -16.888327341447","49.4432732379384, -16.888327341447","49.4432732379384, -16.8164621187174","49.3714080152089, -16.8164621187174"
"49.3714080152089, -16.9601925641765","49.4432732379384, -16.9601925641765","49.4432732379384, -16.888327341447","49.3714080152089, -16.888327341447"
"49.3714080152089, -17.0320577869061","49.4432732379384, -17.0320577869061","49.4432732379384, -16.9601925641765","49.3714080152089, -16.9601925641765"
"49.3714080152089, -17.1039230096356","49.4432732379384, -17.1039230096356","49.4432732379384, -17.0320577869061","49.3714080152089, -17.0320577869061"
"49.3714080152089, -17.1757882323652","49.4432732379384, -17.1757882323652","49.4432732379384, -17.1039230096356","49.3714080152089, -17.1039230096356"
"49.3714080152089, -17.2476534550948","49.4432732379384, -17.2476534550948","49.4432732379384, -17.1757882323652","49.3714080152089, -17.1757882323652"
"49.3714080152089, -17.3195186778243","49.4432732379384, -17.3195186778243","49.4432732379384, -17.2476534550948","49.3714080152089, -17.2476534550948"
"49.3714080152089, -17.3913839005539","49.4432732379384, -17.3913839005539","49.4432732379384, -17.3195186778243","49.3714080152089, -17.3195186778243"
"49.3714080152089, -17.4632491232835","49.4432732379384, -17.4632491232835","49.4432732379384, -17.3913839005539","49.3714080152089, -17.3913839005539"
"49.3714080152089, -17.535114346013","49.4432732379384, -17.535114346013","49.4432732379384, -17.4632491232835","49.3714080152089, -17.4632491232835"
"49.3714080152089, -17.6069795687426","49.4432732379384, -17.6069795687426","49.4432732379384, -17.535114346013","49.3714080152089, -17.535114346013"
"49.3714080152089, -17.6788447914721","49.4432732379384, -17.6788447914721","49.4432732379384, -17.6069795687426","49.3714080152089, -17.6069795687426"
"49.3714080152089, -17.7507100142017","49.4432732379384, -17.7507100142017","49.4432732379384, -17.6788447914721","49.3714080152089, -17.6788447914721"
"49.3714080152089, -17.8225752369313","49.4432732379384, -17.8225752369313","49.4432732379384, -17.7507100142017","49.3714080152089, -17.7507100142017"
"49.3714080152089, -17.8944404596608","49.4432732379384, -17.8944404596608","49.4432732379384, -17.8225752369313","49.3714080152089, -17.8225752369313"
"49.3714080152089, -17.9663056823904","49.4432732379384, -17.9663056823904","49.4432732379384, -17.8944404596608","49.3714080152089, -17.8944404596608"
"49.3714080152089, -18.0381709051199","49.4432732379384, -18.0381709051199","49.4432732379384, -17.9663056823904","49.3714080152089, -17.9663056823904"
"49.4432732379384, -13.9418532095349","49.515138460668, -13.9418532095349","49.515138460668, -13.8699879868054","49.4432732379384, -13.8699879868054"
"49.4432732379384, -14.0137184322645","49.515138460668, -14.0137184322645","49.515138460668, -13.9418532095349","49.4432732379384, -13.9418532095349"
"49.4432732379384, -14.085583654994","49.515138460668, -14.085583654994","49.515138460668, -14.0137184322645","49.4432732379384, -14.0137184322645"
"49.4432732379384, -14.1574488777236","49.515138460668, -14.1574488777236","49.515138460668, -14.085583654994","49.4432732379384, -14.085583654994"
"49.4432732379384, -14.2293141004532","49.515138460668, -14.2293141004532","49.515138460668, -14.1574488777236","49.4432732379384, -14.1574488777236"
"49.4432732379384, -14.3011793231827","49.515138460668, -14.3011793231827","49.515138460668, -14.2293141004532","49.4432732379384, -14.2293141004532"
"49.4432732379384, -14.3730445459123","49.515138460668, -14.3730445459123","49.515138460668, -14.3011793231827","49.4432732379384, -14.3011793231827"
"49.4432732379384, -14.4449097686419","49.515138460668, -14.4449097686419","49.515138460668, -14.3730445459123","49.4432732379384, -14.3730445459123"
"49.4432732379384, -14.5167749913714","49.515138460668, -14.5167749913714","49.515138460668, -14.4449097686419","49.4432732379384, -14.4449097686419"
"49.4432732379384, -14.588640214101","49.515138460668, -14.588640214101","49.515138460668, -14.5167749913714","49.4432732379384, -14.5167749913714"
"49.4432732379384, -14.6605054368305","49.515138460668, -14.6605054368305","49.515138460668, -14.588640214101","49.4432732379384, -14.588640214101"
"49.4432732379384, -14.7323706595601","49.515138460668, -14.7323706595601","49.515138460668, -14.6605054368305","49.4432732379384, -14.6605054368305"
"49.4432732379384, -14.8042358822897","49.515138460668, -14.8042358822897","49.515138460668, -14.7323706595601","49.4432732379384, -14.7323706595601"
"49.4432732379384, -14.8761011050192","49.515138460668, -14.8761011050192","49.515138460668, -14.8042358822897","49.4432732379384, -14.8042358822897"
"49.4432732379384, -14.9479663277488","49.515138460668, -14.9479663277488","49.515138460668, -14.8761011050192","49.4432732379384, -14.8761011050192"
"49.4432732379384, -15.0198315504784","49.515138460668, -15.0198315504784","49.515138460668, -14.9479663277488","49.4432732379384, -14.9479663277488"
"49.4432732379384, -15.0916967732079","49.515138460668, -15.0916967732079","49.515138460668, -15.0198315504784","49.4432732379384, -15.0198315504784"
"49.4432732379384, -15.1635619959375","49.515138460668, -15.1635619959375","49.515138460668, -15.0916967732079","49.4432732379384, -15.0916967732079"
"49.4432732379384, -15.235427218667","49.515138460668, -15.235427218667","49.515138460668, -15.1635619959375","49.4432732379384, -15.1635619959375"
"49.4432732379384, -15.3072924413966","49.515138460668, -15.3072924413966","49.515138460668, -15.235427218667","49.4432732379384, -15.235427218667"
"49.4432732379384, -15.3791576641262","49.515138460668, -15.3791576641262","49.515138460668, -15.3072924413966","49.4432732379384, -15.3072924413966"
"49.4432732379384, -15.4510228868557","49.515138460668, -15.4510228868557","49.515138460668, -15.3791576641262","49.4432732379384, -15.3791576641262"
"49.4432732379384, -15.5228881095853","49.515138460668, -15.5228881095853","49.515138460668, -15.4510228868557","49.4432732379384, -15.4510228868557"
"49.4432732379384, -15.5947533323148","49.515138460668, -15.5947533323148","49.515138460668, -15.5228881095853","49.4432732379384, -15.5228881095853"
"49.4432732379384, -15.6666185550444","49.515138460668, -15.6666185550444","49.515138460668, -15.5947533323148","49.4432732379384, -15.5947533323148"
"49.4432732379384, -15.738483777774","49.515138460668, -15.738483777774","49.515138460668, -15.6666185550444","49.4432732379384, -15.6666185550444"
"49.4432732379384, -15.8103490005035","49.515138460668, -15.8103490005035","49.515138460668, -15.738483777774","49.4432732379384, -15.738483777774"
"49.4432732379384, -15.8822142232331","49.515138460668, -15.8822142232331","49.515138460668, -15.8103490005035","49.4432732379384, -15.8103490005035"
"49.4432732379384, -15.9540794459627","49.515138460668, -15.9540794459627","49.515138460668, -15.8822142232331","49.4432732379384, -15.8822142232331"
"49.4432732379384, -16.0259446686922","49.515138460668, -16.0259446686922","49.515138460668, -15.9540794459627","49.4432732379384, -15.9540794459627"
"49.4432732379384, -16.0978098914218","49.515138460668, -16.0978098914218","49.515138460668, -16.0259446686922","49.4432732379384, -16.0259446686922"
"49.4432732379384, -16.1696751141513","49.515138460668, -16.1696751141513","49.515138460668, -16.0978098914218","49.4432732379384, -16.0978098914218"
"49.4432732379384, -16.2415403368809","49.515138460668, -16.2415403368809","49.515138460668, -16.1696751141513","49.4432732379384, -16.1696751141513"
"49.4432732379384, -16.3134055596105","49.515138460668, -16.3134055596105","49.515138460668, -16.2415403368809","49.4432732379384, -16.2415403368809"
"49.4432732379384, -16.38527078234","49.515138460668, -16.38527078234","49.515138460668, -16.3134055596105","49.4432732379384, -16.3134055596105"
"49.4432732379384, -16.4571360050696","49.515138460668, -16.4571360050696","49.515138460668, -16.38527078234","49.4432732379384, -16.38527078234"
"49.4432732379384, -16.5290012277991","49.515138460668, -16.5290012277991","49.515138460668, -16.4571360050696","49.4432732379384, -16.4571360050696"
"49.4432732379384, -16.6008664505287","49.515138460668, -16.6008664505287","49.515138460668, -16.5290012277991","49.4432732379384, -16.5290012277991"
"49.4432732379384, -16.6727316732583","49.515138460668, -16.6727316732583","49.515138460668, -16.6008664505287","49.4432732379384, -16.6008664505287"
"49.4432732379384, -16.7445968959878","49.515138460668, -16.7445968959878","49.515138460668, -16.6727316732583","49.4432732379384, -16.6727316732583"
"49.4432732379384, -16.8164621187174","49.515138460668, -16.8164621187174","49.515138460668, -16.7445968959878","49.4432732379384, -16.7445968959878"
"49.4432732379384, -16.888327341447","49.515138460668, -16.888327341447","49.515138460668, -16.8164621187174","49.4432732379384, -16.8164621187174"
"49.4432732379384, -16.9601925641765","49.515138460668, -16.9601925641765","49.515138460668, -16.888327341447","49.4432732379384, -16.888327341447"
"49.4432732379384, -17.0320577869061","49.515138460668, -17.0320577869061","49.515138460668, -16.9601925641765","49.4432732379384, -16.9601925641765"
"49.4432732379384, -17.1039230096356","49.515138460668, -17.1039230096356","49.515138460668, -17.0320577869061","49.4432732379384, -17.0320577869061"
"49.4432732379384, -17.1757882323652","49.515138460668, -17.1757882323652","49.515138460668, -17.1039230096356","49.4432732379384, -17.1039230096356"
"49.4432732379384, -17.2476534550948","49.515138460668, -17.2476534550948","49.515138460668, -17.1757882323652","49.4432732379384, -17.1757882323652"
"49.515138460668, -13.9418532095349","49.5870036833975, -13.9418532095349","49.5870036833975, -13.8699879868054","49.515138460668, -13.8699879868054"
"49.515138460668, -14.0137184322645","49.5870036833975, -14.0137184322645","49.5870036833975, -13.9418532095349","49.515138460668, -13.9418532095349"
"49.515138460668, -14.085583654994","49.5870036833975, -14.085583654994","49.5870036833975, -14.0137184322645","49.515138460668, -14.0137184322645"
"49.515138460668, -14.1574488777236","49.5870036833975, -14.1574488777236","49.5870036833975, -14.085583654994","49.515138460668, -14.085583654994"
"49.515138460668, -14.2293141004532","49.5870036833975, -14.2293141004532","49.5870036833975, -14.1574488777236","49.515138460668, -14.1574488777236"
"49.515138460668, -14.3011793231827","49.5870036833975, -14.3011793231827","49.5870036833975, -14.2293141004532","49.515138460668, -14.2293141004532"
"49.515138460668, -14.3730445459123","49.5870036833975, -14.3730445459123","49.5870036833975, -14.3011793231827","49.515138460668, -14.3011793231827"
"49.515138460668, -14.4449097686419","49.5870036833975, -14.4449097686419","49.5870036833975, -14.3730445459123","49.515138460668, -14.3730445459123"
"49.515138460668, -14.5167749913714","49.5870036833975, -14.5167749913714","49.5870036833975, -14.4449097686419","49.515138460668, -14.4449097686419"
"49.515138460668, -14.588640214101","49.5870036833975, -14.588640214101","49.5870036833975, -14.5167749913714","49.515138460668, -14.5167749913714"
"49.515138460668, -14.6605054368305","49.5870036833975, -14.6605054368305","49.5870036833975, -14.588640214101","49.515138460668, -14.588640214101"
"49.515138460668, -14.7323706595601","49.5870036833975, -14.7323706595601","49.5870036833975, -14.6605054368305","49.515138460668, -14.6605054368305"
"49.515138460668, -14.8042358822897","49.5870036833975, -14.8042358822897","49.5870036833975, -14.7323706595601","49.515138460668, -14.7323706595601"
"49.515138460668, -14.8761011050192","49.5870036833975, -14.8761011050192","49.5870036833975, -14.8042358822897","49.515138460668, -14.8042358822897"
"49.515138460668, -14.9479663277488","49.5870036833975, -14.9479663277488","49.5870036833975, -14.8761011050192","49.515138460668, -14.8761011050192"
"49.515138460668, -15.0198315504784","49.5870036833975, -15.0198315504784","49.5870036833975, -14.9479663277488","49.515138460668, -14.9479663277488"
"49.515138460668, -15.0916967732079","49.5870036833975, -15.0916967732079","49.5870036833975, -15.0198315504784","49.515138460668, -15.0198315504784"
"49.515138460668, -15.1635619959375","49.5870036833975, -15.1635619959375","49.5870036833975, -15.0916967732079","49.515138460668, -15.0916967732079"
"49.515138460668, -15.235427218667","49.5870036833975, -15.235427218667","49.5870036833975, -15.1635619959375","49.515138460668, -15.1635619959375"
"49.515138460668, -15.3072924413966","49.5870036833975, -15.3072924413966","49.5870036833975, -15.235427218667","49.515138460668, -15.235427218667"
"49.515138460668, -15.3791576641262","49.5870036833975, -15.3791576641262","49.5870036833975, -15.3072924413966","49.515138460668, -15.3072924413966"
"49.515138460668, -15.4510228868557","49.5870036833975, -15.4510228868557","49.5870036833975, -15.3791576641262","49.515138460668, -15.3791576641262"
"49.515138460668, -15.5228881095853","49.5870036833975, -15.5228881095853","49.5870036833975, -15.4510228868557","49.515138460668, -15.4510228868557"
"49.515138460668, -15.5947533323148","49.5870036833975, -15.5947533323148","49.5870036833975, -15.5228881095853","49.515138460668, -15.5228881095853"
